timestamp_ms,x,y,pupil,valid,marker,event_label,label,trial
3825.0,482.508,524.91,3.345,True,,fixation,fixation,2
3833.333,478.82,520.581,3.416,True,,fixation,fixation,2
3841.667,491.214,521.385,3.261,True,,fixation,fixation,2
3850.0,479.872,516.752,3.289,True,,fixation,fixation,2
3858.333,488.787,518.922,3.305,True,,fixation,fixation,2
3866.667,486.625,520.103,3.28,True,,fixation,fixation,2
3875.0,480.114,516.074,3.297,True,,fixation,fixation,2
3883.333,480.768,512.919,3.391,True,,fixation,fixation,2
3891.667,481.12,522.229,3.325,True,,fixation,fixation,2
3900.0,481.976,517.221,3.293,True,,fixation,fixation,2
3908.333,480.399,520.013,3.348,True,,fixation,fixation,2
3916.667,486.636,519.191,3.376,True,,fixation,fixation,2
3925.0,481.617,520.38,3.374,True,,fixation,fixation,2
3933.333,471.253,518.425,3.415,True,,fixation,fixation,2
3941.667,478.44,521.865,3.377,True,,fixation,fixation,2
3950.0,464.706,516.349,3.309,True,,fixation,fixation,2
3958.333,476.504,518.714,3.323,True,,fixation,fixation,2
3966.667,475.833,518.115,3.232,True,,fixation,fixation,2
3975.0,489.581,523.758,3.401,True,,fixation,fixation,2
3983.333,479.465,517.431,3.495,True,,fixation,fixation,2
3991.667,475.166,523.863,3.367,True,,fixation,fixation,2
4000.0,475.314,517.682,3.323,True,,fixation,fixation,2
4008.333,476.741,516.036,3.374,True,,fixation,fixation,2
4016.667,475.269,522.02,3.338,True,,fixation,fixation,2
4025.0,480.569,520.24,3.325,True,,fixation,fixation,2
4033.333,479.368,520.396,3.487,True,,fixation,fixation,2
4041.667,473.424,517.984,3.325,True,,fixation,fixation,2
4050.0,473.543,516.238,3.255,True,,fixation,fixation,2
4058.333,479.479,518.394,3.357,True,,fixation,fixation,2
4066.667,472.598,517.401,3.401,True,,fixation,fixation,2
4075.0,483.477,515.555,3.396,True,,fixation,fixation,2
4083.333,476.957,516.785,3.39,True,,fixation,fixation,2
4091.667,484.172,512.967,3.398,True,,fixation,fixation,2
4100.0,477.141,518.349,3.323,True,,fixation,fixation,2
4108.333,484.935,523.217,3.365,True,,fixation,fixation,2
4116.667,483.401,525.566,3.342,True,,fixation,fixation,2
4125.0,474.39,521.137,3.386,True,,fixation,fixation,2
4133.333,478.667,519.176,3.472,True,,fixation,fixation,2
4141.667,478.182,517.258,3.183,True,,fixation,fixation,2
4150.0,483.572,523.214,3.274,True,,fixation,fixation,2
4158.333,482.407,518.799,3.348,True,,fixation,fixation,2
4166.667,476.586,519.712,3.396,True,,fixation,fixation,2
4175.0,477.002,517.891,3.284,True,,fixation,fixation,2
4183.333,485.177,517.47,3.382,True,,fixation,fixation,2
4191.667,473.355,513.912,3.311,True,,fixation,fixation,2
4200.0,480.739,522.738,3.393,True,,fixation,fixation,2
4208.333,481.177,512.928,3.374,True,,fixation,fixation,2
4216.667,472.204,517.854,3.452,True,,fixation,fixation,2
4225.0,484.583,516.815,3.324,True,,fixation,fixation,2
4233.333,483.527,519.381,3.332,True,,fixation,fixation,2
4241.667,474.018,521.264,3.386,True,,fixation,fixation,2
4250.0,475.65,514.235,3.454,True,,fixation,fixation,2
4258.333,476.143,520.948,3.295,True,,fixation,fixation,2
4266.667,475.939,522.435,3.327,True,,fixation,fixation,2
4275.0,483.511,521.997,3.315,True,,fixation,fixation,2
4283.333,,,,False,blink_2,blink,blink,2
4291.667,,,,False,,blink,blink,2
4300.0,,,,False,,blink,blink,2
4308.333,,,,False,,blink,blink,2
4316.667,,,,False,,blink,blink,2
4325.0,,,,False,,blink,blink,2
4333.333,,,,False,,blink,blink,2
4341.667,,,,False,,blink,blink,2
4350.0,,,,False,,blink,blink,2
4358.333,,,,False,,blink,blink,2
4366.667,,,,False,,blink,blink,2
4375.0,,,,False,,blink,blink,2
4383.333,,,,False,,blink,blink,2
4391.667,,,,False,,blink,blink,2
4400.0,541.14,531.946,3.421,True,pre_response_B,fixation,fixation,2
4408.333,538.356,529.858,3.29,True,,fixation,fixation,2
4416.667,543.602,530.116,3.267,True,,fixation,fixation,2
4425.0,537.974,529.532,3.311,True,,fixation,fixation,2
4433.333,536.143,525.374,3.353,True,,fixation,fixation,2
4441.667,537.628,532.372,3.341,True,,fixation,fixation,2
4450.0,543.928,526.595,3.37,True,,fixation,fixation,2
4458.333,543.383,531.905,3.331,True,,fixation,fixation,2
4466.667,535.365,534.453,3.336,True,,fixation,fixation,2
4475.0,533.861,529.318,3.367,True,,fixation,fixation,2
4483.333,536.281,531.036,3.402,True,,fixation,fixation,2
4491.667,539.634,532.692,3.341,True,,fixation,fixation,2
4500.0,537.531,534.268,3.386,True,,fixation,fixation,2
4508.333,540.428,525.012,3.266,True,,fixation,fixation,2
4516.667,531.584,529.819,3.347,True,,fixation,fixation,2
4525.0,541.941,532.767,3.257,True,,fixation,fixation,2
4533.333,533.178,527.425,3.376,True,,fixation,fixation,2
4541.667,541.317,527.086,3.307,True,,fixation,fixation,2
4550.0,541.766,530.117,3.409,True,,fixation,fixation,2
4558.333,535.825,529.552,3.289,True,,fixation,fixation,2
4566.667,545.596,532.736,3.378,True,,fixation,fixation,2
4575.0,544.728,533.709,3.436,True,,fixation,fixation,2
4583.333,548.356,527.994,3.302,True,,fixation,fixation,2
4591.667,546.342,528.812,3.244,True,,fixation,fixation,2
4600.0,537.7,532.778,3.322,True,,fixation,fixation,2
4608.333,543.78,530.824,3.269,True,,fixation,fixation,2
4616.667,542.234,530.02,3.317,True,,fixation,fixation,2
4625.0,532.856,534.382,3.295,True,,fixation,fixation,2
4633.333,529.821,532.281,3.323,True,,fixation,fixation,2
4641.667,545.9,529.705,3.349,True,,fixation,fixation,2
4650.0,542.912,530.312,3.357,True,,fixation,fixation,2
4658.333,545.387,527.513,3.383,True,,fixation,fixation,2
4666.667,541.423,525.59,3.416,True,,fixation,fixation,2
4675.0,543.83,534.218,3.324,True,,fixation,fixation,2
4683.333,534.512,538.429,3.289,True,,fixation,fixation,2
4691.667,536.039,531.522,3.324,True,,fixation,fixation,2
4700.0,542.057,526.358,3.248,True,,fixation,fixation,2
4708.333,537.264,531.851,3.348,True,,fixation,fixation,2
4716.667,545.971,529.278,3.361,True,,fixation,fixation,2
4725.0,535.465,525.987,3.277,True,,fixation,fixation,2
4733.333,536.03,535.395,3.273,True,,fixation,fixation,2
4741.667,535.596,533.763,3.31,True,,fixation,fixation,2
4750.0,542.939,523.74,3.292,True,,fixation,fixation,2
4758.333,542.552,525.331,3.361,True,,fixation,fixation,2
4766.667,540.165,528.45,3.333,True,,fixation,fixation,2
4775.0,543.509,529.849,3.409,True,,fixation,fixation,2
4783.333,543.883,534.217,3.324,True,,fixation,fixation,2
4791.667,540.826,527.09,3.387,True,,fixation,fixation,2
4800.0,536.424,531.681,3.333,True,,fixation,fixation,2
4808.333,539.122,530.617,3.305,True,,fixation,fixation,2
4816.667,536.632,528.273,3.317,True,,fixation,fixation,2
4825.0,543.068,528.909,3.315,True,,fixation,fixation,2
4833.333,544.047,531.866,3.34,True,,fixation,fixation,2
4841.667,552.234,527.088,3.445,True,,fixation,fixation,2
4850.0,541.22,532.719,3.331,True,,fixation,fixation,2
4858.333,545.753,527.249,3.397,True,,fixation,fixation,2
4866.667,541.217,532.432,3.32,True,,fixation,fixation,2
4875.0,542.033,527.806,3.328,True,,fixation,fixation,2
4883.333,538.688,528.295,3.32,True,,fixation,fixation,2
4891.667,533.819,529.616,3.436,True,,fixation,fixation,2
4900.0,554.109,527.663,3.304,True,,fixation,fixation,2
4908.333,541.608,531.339,3.272,True,,fixation,fixation,2
4916.667,528.435,530.681,3.429,True,,fixation,fixation,2
4925.0,547.044,529.95,3.433,True,,fixation,fixation,2
4933.333,539.107,526.137,3.341,True,,fixation,fixation,2
4941.667,545.122,530.333,3.316,True,,fixation,fixation,2
4950.0,540.226,530.9,3.358,True,,fixation,fixation,2
4958.333,541.473,531.015,3.414,True,,fixation,fixation,2
4966.667,540.623,529.562,3.371,True,,fixation,fixation,2
4975.0,542.917,525.194,3.418,True,,fixation,fixation,2
4983.333,548.443,530.053,3.386,True,,fixation,fixation,2
4991.667,536.279,531.833,3.299,True,,fixation,fixation,2
5000.0,540.875,531.567,3.303,True,,fixation,fixation,2
5008.333,534.44,529.037,3.316,True,,fixation,fixation,2
5016.667,633.333,536.0,3.34,True,,saccade,saccade,2
5025.0,726.667,542.0,3.317,True,,saccade,saccade,2
5033.333,820.0,548.0,3.382,True,,saccade,saccade,2
5041.667,818.62,549.197,3.252,True,response_B,fixation,fixation,2
5050.0,817.035,552.369,3.297,True,,fixation,fixation,2
5058.333,821.391,553.727,3.349,True,,fixation,fixation,2
5066.667,827.49,545.518,3.321,True,,fixation,fixation,2
5075.0,819.664,546.493,3.37,True,,fixation,fixation,2
5083.333,811.085,545.062,3.428,True,,fixation,fixation,2
5091.667,820.555,549.315,3.45,True,,fixation,fixation,2
5100.0,811.226,539.765,3.456,True,,fixation,fixation,2
5108.333,813.093,548.185,3.252,True,,fixation,fixation,2
5116.667,807.141,547.737,3.377,True,,fixation,fixation,2
5125.0,815.773,540.956,3.367,True,,fixation,fixation,2
5133.333,829.372,543.174,3.394,True,,fixation,fixation,2
5141.667,821.253,542.839,3.409,True,,fixation,fixation,2
5150.0,820.791,547.541,3.425,True,,fixation,fixation,2
5158.333,820.038,551.451,3.506,True,,fixation,fixation,2
5166.667,820.971,549.159,3.315,True,,fixation,fixation,2
5175.0,827.606,544.591,3.319,True,,fixation,fixation,2
5183.333,819.684,547.497,3.307,True,,fixation,fixation,2
5191.667,824.386,547.146,3.221,True,,fixation,fixation,2
5200.0,825.801,552.759,3.317,True,,fixation,fixation,2
5208.333,826.789,546.533,3.29,True,,fixation,fixation,2
5216.667,815.39,552.502,3.432,True,,fixation,fixation,2
5225.0,823.476,545.218,3.398,True,,fixation,fixation,2
5233.333,814.57,549.72,3.317,True,,fixation,fixation,2
5241.667,817.152,546.562,3.226,True,,fixation,fixation,2
5250.0,811.222,547.587,3.286,True,,fixation,fixation,2
5258.333,824.111,551.23,3.256,True,,fixation,fixation,2
5266.667,812.462,547.533,3.467,True,,fixation,fixation,2
5275.0,816.051,549.358,3.25,True,,fixation,fixation,2
5283.333,815.412,549.297,3.335,True,,fixation,fixation,2
5291.667,822.417,548.293,3.348,True,,fixation,fixation,2
5300.0,819.723,551.713,3.345,True,,fixation,fixation,2
5308.333,824.187,547.199,3.354,True,,fixation,fixation,2
5316.667,814.498,542.151,3.323,True,,fixation,fixation,2
5325.0,820.323,546.591,3.38,True,,fixation,fixation,2
5333.333,815.816,544.061,3.259,True,,fixation,fixation,2
5341.667,823.066,545.603,3.348,True,,fixation,fixation,2
5350.0,812.689,545.469,3.345,True,,fixation,fixation,2
5358.333,825.09,544.888,3.259,True,,fixation,fixation,2
5366.667,819.589,548.225,3.32,True,,fixation,fixation,2
5375.0,825.721,543.065,3.296,True,,fixation,fixation,2
5383.333,819.613,545.373,3.365,True,,fixation,fixation,2
5391.667,819.624,547.093,3.49,True,,fixation,fixation,2
5400.0,814.638,547.056,3.375,True,,fixation,fixation,2
5408.333,815.833,548.15,3.396,True,,fixation,fixation,2
5416.667,820.679,549.821,3.323,True,,fixation,fixation,2
5425.0,818.291,553.068,3.374,True,,fixation,fixation,2
5433.333,824.438,545.988,3.332,True,,fixation,fixation,2
5441.667,825.433,548.041,3.271,True,,fixation,fixation,2
5450.0,815.12,547.605,3.44,True,,fixation,fixation,2
5458.333,822.297,545.699,3.345,True,,fixation,fixation,2
5466.667,819.964,543.202,3.344,True,,fixation,fixation,2
5475.0,817.901,547.395,3.292,True,,fixation,fixation,2
5483.333,821.533,546.676,3.3,True,,fixation,fixation,2
5491.667,828.929,546.785,3.264,True,,fixation,fixation,2
5500.0,825.769,551.699,3.288,True,,fixation,fixation,2
5508.333,817.495,547.319,3.322,True,,fixation,fixation,2
5516.667,812.723,544.835,3.474,True,,fixation,fixation,2
5525.0,822.71,547.868,3.374,True,tracking_B,smooth_pursuit,smooth_pursuit,2
5533.333,826.392,548.109,3.311,True,,smooth_pursuit,smooth_pursuit,2
5541.667,831.134,549.159,3.386,True,,smooth_pursuit,smooth_pursuit,2
5550.0,833.511,550.39,3.353,True,,smooth_pursuit,smooth_pursuit,2
5558.333,836.916,550.068,3.359,True,,smooth_pursuit,smooth_pursuit,2
5566.667,841.414,549.452,3.344,True,,smooth_pursuit,smooth_pursuit,2
5575.0,844.378,550.995,3.392,True,,smooth_pursuit,smooth_pursuit,2
5583.333,849.141,551.36,3.386,True,,smooth_pursuit,smooth_pursuit,2
5591.667,853.153,550.805,3.307,True,,smooth_pursuit,smooth_pursuit,2
5600.0,855.398,552.678,3.304,True,,smooth_pursuit,smooth_pursuit,2
5608.333,857.586,551.873,3.328,True,,smooth_pursuit,smooth_pursuit,2
5616.667,863.458,552.241,3.377,True,,smooth_pursuit,smooth_pursuit,2
5625.0,866.156,552.856,3.306,True,,smooth_pursuit,smooth_pursuit,2
5633.333,868.552,551.314,3.321,True,,smooth_pursuit,smooth_pursuit,2
5641.667,872.2,553.512,3.307,True,,smooth_pursuit,smooth_pursuit,2
5650.0,878.519,554.568,3.312,True,,smooth_pursuit,smooth_pursuit,2
5658.333,877.711,552.664,3.358,True,,smooth_pursuit,smooth_pursuit,2
5666.667,881.964,554.066,3.367,True,,smooth_pursuit,smooth_pursuit,2
5675.0,887.448,555.241,3.303,True,,smooth_pursuit,smooth_pursuit,2
5683.333,891.3,555.56,3.381,True,,smooth_pursuit,smooth_pursuit,2
5691.667,895.032,554.342,3.262,True,,smooth_pursuit,smooth_pursuit,2
5700.0,898.011,556.993,3.321,True,,smooth_pursuit,smooth_pursuit,2
5708.333,900.165,556.208,3.386,True,,smooth_pursuit,smooth_pursuit,2
5716.667,905.515,555.477,3.333,True,,smooth_pursuit,smooth_pursuit,2
5725.0,907.49,557.236,3.374,True,,smooth_pursuit,smooth_pursuit,2
5733.333,910.638,556.484,3.358,True,,smooth_pursuit,smooth_pursuit,2
5741.667,914.966,556.87,3.332,True,,smooth_pursuit,smooth_pursuit,2
5750.0,919.483,557.558,3.344,True,,smooth_pursuit,smooth_pursuit,2
5758.333,921.36,558.669,3.33,True,,smooth_pursuit,smooth_pursuit,2
5766.667,926.135,558.683,3.335,True,,smooth_pursuit,smooth_pursuit,2
5775.0,928.348,558.838,3.337,True,,smooth_pursuit,smooth_pursuit,2
5783.333,934.095,558.575,3.375,True,,smooth_pursuit,smooth_pursuit,2
5791.667,937.861,560.135,3.374,True,,smooth_pursuit,smooth_pursuit,2
5800.0,939.644,560.328,3.365,True,,smooth_pursuit,smooth_pursuit,2
5808.333,951.771,563.014,3.276,True,trial2_end,fixation,fixation,2
5816.667,950.541,563.863,3.375,True,,fixation,fixation,2
5825.0,956.558,565.361,3.383,True,,fixation,fixation,2
5833.333,960.389,562.594,3.389,True,,fixation,fixation,2
5841.667,968.75,558.334,3.393,True,,fixation,fixation,2
5850.0,954.18,566.305,3.409,True,,fixation,fixation,2
5858.333,957.95,562.801,3.349,True,,fixation,fixation,2
5866.667,960.592,563.442,3.418,True,,fixation,fixation,2
5875.0,952.157,562.617,3.389,True,,fixation,fixation,2
5883.333,958.562,563.316,3.332,True,,fixation,fixation,2
5891.667,964.756,565.909,3.27,True,,fixation,fixation,2
5900.0,954.309,562.859,3.342,True,,fixation,fixation,2
5908.333,964.533,563.678,3.429,True,,fixation,fixation,2
5916.667,969.326,561.613,3.36,True,,fixation,fixation,2
5925.0,965.164,564.651,3.371,True,,fixation,fixation,2
5933.333,957.739,562.498,3.363,True,,fixation,fixation,2
5941.667,965.015,561.132,3.342,True,,fixation,fixation,2
5950.0,969.05,563.49,3.361,True,,fixation,fixation,2
5958.333,964.054,565.607,3.341,True,,fixation,fixation,2
5966.667,958.97,568.229,3.294,True,,fixation,fixation,2
5975.0,953.296,567.098,3.427,True,,fixation,fixation,2
5983.333,955.255,566.471,3.373,True,,fixation,fixation,2
5991.667,959.568,564.379,3.463,True,,fixation,fixation,2
6000.0,963.902,565.726,3.384,True,,fixation,fixation,2
6008.333,957.232,563.246,3.344,True,,fixation,fixation,2
6016.667,955.822,565.577,3.422,True,,fixation,fixation,2
6025.0,959.749,561.872,3.305,True,,fixation,fixation,2
6033.333,968.206,562.512,3.279,True,,fixation,fixation,2
6041.667,952.789,562.823,3.426,True,,fixation,fixation,2
6050.0,966.479,565.751,3.308,True,,fixation,fixation,2
6058.333,964.361,563.598,3.39,True,,fixation,fixation,2
6066.667,971.15,563.525,3.272,True,,fixation,fixation,2
6075.0,969.826,563.721,3.343,True,,fixation,fixation,2
6083.333,952.115,566.234,3.417,True,,fixation,fixation,2
6091.667,961.623,567.206,3.331,True,,fixation,fixation,2
6100.0,967.126,566.345,3.461,True,,fixation,fixation,2
6108.333,952.042,560.781,3.408,True,,fixation,fixation,2
6116.667,962.298,561.71,3.361,True,,fixation,fixation,2
6125.0,965.092,567.386,3.372,True,,fixation,fixation,2
6133.333,960.953,565.563,3.353,True,,fixation,fixation,2
6141.667,970.053,563.097,3.357,True,,fixation,fixation,2
6150.0,959.539,568.538,3.324,True,,fixation,fixation,2
6158.333,964.906,564.108,3.328,True,,fixation,fixation,2
6166.667,950.029,564.087,3.456,True,,fixation,fixation,2
6175.0,956.97,556.195,3.373,True,,fixation,fixation,2
6183.333,954.41,559.315,3.323,True,,fixation,fixation,2
6191.667,953.626,567.049,3.366,True,,fixation,fixation,2
6200.0,963.347,562.388,3.346,True,,fixation,fixation,2
6208.333,957.391,564.808,3.217,True,,fixation,fixation,2
6216.667,959.87,566.851,3.452,True,,fixation,fixation,2
6225.0,964.168,564.4,3.248,True,,fixation,fixation,2
6233.333,960.756,558.595,3.296,True,,fixation,fixation,2
6241.667,978.93,565.23,3.403,True,task_end,fixation,fixation,2
6250.0,978.556,562.508,3.32,True,,fixation,fixation,2
6258.333,976.155,568.953,3.261,True,,fixation,fixation,2
6266.667,977.489,568.484,3.298,True,,fixation,fixation,2
6275.0,981.849,566.045,3.329,True,,fixation,fixation,2
6283.333,971.145,566.048,3.318,True,,fixation,fixation,2
6291.667,981.348,561.958,3.381,True,,fixation,fixation,2
6300.0,983.239,569.827,3.32,True,,fixation,fixation,2
6308.333,976.464,568.458,3.287,True,,fixation,fixation,2
6316.667,975.658,565.125,3.281,True,,fixation,fixation,2
6325.0,987.158,568.621,3.219,True,,fixation,fixation,2
6333.333,969.247,564.2,3.38,True,,fixation,fixation,2
6341.667,983.397,569.872,3.367,True,,fixation,fixation,2
6350.0,974.643,567.149,3.28,True,,fixation,fixation,2
6358.333,975.807,561.575,3.296,True,,fixation,fixation,2
6366.667,976.87,564.415,3.456,True,,fixation,fixation,2
6375.0,980.481,566.956,3.359,True,,fixation,fixation,2
6383.333,987.918,563.383,3.395,True,,fixation,fixation,2
6391.667,975.725,565.619,3.38,True,,fixation,fixation,2
6400.0,973.249,564.937,3.35,True,,fixation,fixation,2
6408.333,982.523,565.384,3.519,True,,fixation,fixation,2
6416.667,989.41,559.944,3.357,True,,fixation,fixation,2
6425.0,982.77,566.941,3.433,True,,fixation,fixation,2
6433.333,965.696,563.045,3.443,True,,fixation,fixation,2
6441.667,986.075,572.285,3.449,True,,fixation,fixation,2
6450.0,973.581,568.846,3.333,True,,fixation,fixation,2
6458.333,981.044,566.154,3.322,True,,fixation,fixation,2
6466.667,977.483,568.131,3.317,True,,fixation,fixation,2
6475.0,981.078,567.334,3.318,True,,fixation,fixation,2
6483.333,978.573,569.165,3.248,True,,fixation,fixation,2
6491.667,976.637,562.319,3.363,True,,fixation,fixation,2
6500.0,993.519,562.621,3.424,True,,fixation,fixation,2
6508.333,987.102,560.121,3.269,True,,fixation,fixation,2
6516.667,979.894,563.284,3.367,True,,fixation,fixation,2
6525.0,986.831,567.937,3.338,True,,fixation,fixation,2
6533.333,982.837,566.968,3.274,True,,fixation,fixation,2
6541.667,976.99,567.287,3.346,True,,fixation,fixation,2
6550.0,981.612,568.448,3.205,True,,fixation,fixation,2
6558.333,987.409,560.754,3.351,True,,fixation,fixation,2
6566.667,980.765,565.598,3.361,True,,fixation,fixation,2
6575.0,977.185,563.989,3.344,True,,fixation,fixation,2
6583.333,980.857,564.102,3.369,True,,fixation,fixation,2
6591.667,975.654,564.369,3.335,True,,fixation,fixation,2
6600.0,982.194,565.121,3.373,True,,fixation,fixation,2
6608.333,988.01,564.66,3.427,True,,fixation,fixation,2
6616.667,973.33,567.746,3.338,True,,fixation,fixation,2
6625.0,990.482,564.565,3.299,True,,fixation,fixation,2
6633.333,985.198,567.092,3.354,True,,fixation,fixation,2
6641.667,967.848,567.042,3.343,True,,fixation,fixation,2
6650.0,980.334,563.803,3.427,True,,fixation,fixation,2
6658.333,979.818,565.26,3.255,True,,fixation,fixation,2
6666.667,978.878,562.916,3.43,True,,fixation,fixation,2
6675.0,981.092,564.251,3.337,True,,fixation,fixation,2
6683.333,987.095,566.297,3.347,True,,fixation,fixation,2
